customer_id,plan_type,device_brand,avg_data_usage_gb,pct_video_usage,avg_call_duration,sms_freq,monthly_spend,topup_freq,travel_score,complaint_count,target_offer
C05940,Prepaid,Realme,10.76,0.8031862089935711,5.84,15,179000.0,2,0.1684192540830234,0,Data Booster
C05941,Prepaid,Huawei,8.72,0.5998717710401168,5.35,20,143000.0,2,0.2995436913000355,0,Data Booster
C05942,Prepaid,Samsung,3.12,0.8127515151259729,15.48,22,70000.0,3,0.3348407404232093,0,General Offer
C05943,Prepaid,Vivo,2.02,0.3808787998930591,20.56,17,72000.0,4,0.5156176027030749,0,General Offer
C05944,Postpaid,Apple,7.47,0.4285554204151944,12.69,19,147000.0,2,0.2323480832930391,1,General Offer
C05945,Postpaid,Vivo,5.24,0.4667421518777566,21.11,17,95000.0,3,0.2559257734447025,0,Voice Bundle
C05946,Prepaid,Oppo,11.71,0.5376433410233273,0.16,16,187000.0,3,0.3215416613989723,0,Data Booster
C05947,Prepaid,Samsung,1.01,0.3363608597587498,3.8,13,55000.0,1,0.4682423949326806,0,General Offer
C05948,Prepaid,Xiaomi,0.44,0.2150603880454291,7.45,15,45000.0,5,0.4335557479594169,0,Top-up Promo
C05949,Postpaid,Samsung,3.75,0.2370467843900746,0.05,23,103000.0,0,0.2626079095534738,2,Family Plan Offer
C05950,Postpaid,Xiaomi,10.54,0.3751111552795843,8.91,18,139000.0,4,0.027986445119002,1,Device Upgrade Offer
C05951,Prepaid,Realme,5.56,0.0719839737077484,15.9,9,134000.0,1,0.1434595361876026,1,General Offer
C05952,Prepaid,Samsung,2.93,0.4738800714985541,-0.18,15,102000.0,3,0.6394865504044396,0,General Offer
C05953,Postpaid,Xiaomi,6.25,0.0,14.61,12,89000.0,1,0.2516264050652963,0,General Offer
C05954,Postpaid,Vivo,7.67,0.0881088987798402,3.86,12,145000.0,0,0.6729010435729998,0,Device Upgrade Offer
C05955,Prepaid,Realme,6.4,0.6413917231039438,5.92,12,132000.0,2,0.1479014893967994,0,Streaming Partner Pack
C05956,Postpaid,Realme,14.48,0.415112233890854,9.33,11,192000.0,4,0.1559857693403599,1,General Offer
C05957,Prepaid,Realme,9.94,0.4836930833234484,9.71,19,152000.0,0,0.3454761258117377,1,General Offer
C05958,Prepaid,Vivo,11.09,0.4629964664401928,15.04,13,132000.0,7,0.2789485238194867,0,Device Upgrade Offer
C05959,Postpaid,Vivo,1.48,0.7864866766270194,9.02,15,87000.0,2,0.1900735134642848,0,General Offer
C05960,Postpaid,Vivo,1.77,0.6414514933419939,13.46,10,53000.0,4,0.3865662973119099,0,General Offer
C05961,Prepaid,Realme,8.23,0.7375281530437885,15.3,15,92000.0,5,0.3956196572169921,0,Data Booster
C05962,Postpaid,Samsung,7.59,0.2919856574572246,10.61,19,115000.0,3,0.1969390896605615,2,Retention Offer
C05963,Prepaid,Xiaomi,1.44,0.3757419815898872,20.9,14,47000.0,3,0.2403188771985589,0,Top-up Promo
C05964,Postpaid,Vivo,4.59,0.1115346310673334,6.91,13,100000.0,5,0.1365541525890234,1,General Offer
C05965,Prepaid,Samsung,4.98,0.5885760225265636,5.95,13,129000.0,5,0.3544253316397032,0,Device Upgrade Offer
C05966,Postpaid,Xiaomi,5.12,0.5453435893710077,6.09,16,107000.0,5,0.3122121307405179,1,General Offer
C05967,Postpaid,Realme,18.42,0.2569769157382179,21.15,19,250000.0,2,0.2220340225528982,1,Voice Bundle
C05968,Prepaid,Samsung,13.79,0.2867990126963819,14.2,14,233000.0,3,0.1116279906731174,0,Device Upgrade Offer
C05969,Postpaid,Realme,2.03,0.488308908896089,15.97,13,65000.0,2,0.1042282283441018,0,General Offer
C05970,Postpaid,Huawei,9.28,0.3555537799633964,13.46,18,102000.0,5,0.0050141066172368,1,General Offer
C05971,Postpaid,Vivo,1.9,0.2606620651052048,9.54,13,50000.0,3,0.751284599082591,0,Roaming Pass
C05972,Prepaid,Oppo,6.84,0.3213342996953645,10.76,12,125000.0,1,0.2295048603086898,1,Device Upgrade Offer
C05973,Postpaid,Samsung,7.34,0.3188513840129269,5.04,15,105000.0,7,0.061058686724926,0,General Offer
C05974,Postpaid,Vivo,2.24,0.4796765192889104,20.41,13,89000.0,3,0.3520756732872879,0,Voice Bundle
C05975,Prepaid,Apple,2.46,0.3546064816218525,9.51,22,51000.0,7,0.085549810727813,0,Top-up Promo
C05976,Postpaid,Xiaomi,6.86,0.0,5.67,16,95000.0,5,0.20102307699069,0,General Offer
C05977,Prepaid,Huawei,10.14,0.3818364803691118,2.69,15,125000.0,3,0.3314108478703161,0,General Offer
C05978,Prepaid,Vivo,8.19,0.2596163042525738,18.63,12,178000.0,1,0.3296611730629671,1,Device Upgrade Offer
C05979,Prepaid,Apple,5.05,0.5337180527532681,15.25,18,96000.0,3,0.1713111184447369,0,General Offer
C05980,Prepaid,Samsung,4.18,0.4323010636537079,12.52,17,85000.0,2,0.2259178343375015,0,General Offer
C05981,Postpaid,Samsung,2.58,0.260533367665405,0.65,20,93000.0,2,0.1705671245038166,1,General Offer
C05982,Prepaid,Apple,4.69,0.268422407198327,11.99,9,110000.0,3,0.6028398488548592,0,General Offer
C05983,Postpaid,Huawei,0.91,0.4343565541985428,8.7,18,88000.0,0,0.702084971663946,2,Roaming Pass
C05984,Prepaid,Apple,0.66,0.3921452748718125,7.47,18,95000.0,5,0.2869929276448495,0,General Offer
C05985,Prepaid,Xiaomi,3.45,0.3335071842940921,16.99,14,109000.0,2,0.3326854091760742,2,Retention Offer
C05986,Prepaid,Samsung,4.9,0.3761256131714839,3.3,9,109000.0,3,0.1055906707462655,0,General Offer
C05987,Prepaid,Apple,10.89,0.4823621905273601,2.75,11,150000.0,3,0.0684332842584311,1,General Offer
C05988,Postpaid,Oppo,7.37,0.0688859465923203,1.68,12,143000.0,2,0.4028259793139292,1,Device Upgrade Offer
C05989,Postpaid,Oppo,2.04,0.6831960533541479,5.45,11,96000.0,3,0.1279523541021607,2,Retention Offer
C05990,Postpaid,Apple,8.55,0.3096820232886368,3.04,21,129000.0,2,0.1821703012538045,2,Family Plan Offer
C05991,Prepaid,Xiaomi,1.98,0.6298743158453242,14.54,9,66000.0,2,0.261681233957259,0,General Offer
C05992,Prepaid,Samsung,3.51,0.8147349664469457,5.46,17,109000.0,2,0.1349283565209987,0,General Offer
C05993,Prepaid,Oppo,2.59,0.512284528141435,11.0,15,20000.0,6,0.3600314109471236,1,Top-up Promo
C05994,Prepaid,Apple,3.73,0.0166526867948598,6.79,17,100000.0,3,0.1581813847219985,0,General Offer
C05995,Prepaid,Realme,17.02,0.167179494936224,14.93,15,205000.0,2,0.5218304163262559,0,General Offer
C05996,Postpaid,Apple,5.52,0.4838911750572895,13.6,16,90000.0,4,0.2797103750454373,0,General Offer
C05997,Prepaid,Vivo,20.65,0.2659197032173875,10.26,16,241000.0,2,0.1742678833633876,0,Device Upgrade Offer
C05998,Postpaid,Apple,1.4,0.6953780255331916,18.02,20,31000.0,5,0.2127048296280493,0,Retention Offer
C05999,Prepaid,Xiaomi,1.54,0.2516827043728623,7.18,14,60000.0,2,0.2497242160065619,3,Retention Offer
C06000,Prepaid,Oppo,8.98,0.5114950599697963,8.24,18,156000.0,6,0.1965866607140707,0,Data Booster
C06001,Postpaid,Vivo,4.89,0.3780703184522545,10.78,15,82000.0,5,0.317998112281242,0,General Offer
C06002,Prepaid,Oppo,2.23,0.4072549762757643,13.17,24,75000.0,7,0.5934014395027577,1,General Offer
C06003,Postpaid,Oppo,5.04,0.5275437511964283,0.44,12,76000.0,4,0.2396718796767643,1,General Offer
C06004,Postpaid,Xiaomi,0.95,0.0,15.75,13,21000.0,3,0.5237166407243597,1,Retention Offer
C06005,Prepaid,Apple,4.33,0.3933310647743709,6.94,15,29000.0,2,0.4623107519602491,1,Retention Offer
C06006,Postpaid,Xiaomi,0.85,0.5804064147600297,13.27,17,63000.0,10,0.4021703678802648,0,General Offer
C06007,Prepaid,Apple,4.85,0.1649224943686142,6.14,12,117000.0,4,0.2877510396403397,0,General Offer
C06008,Prepaid,Vivo,2.1,0.5306993498371859,16.7,6,80000.0,6,0.1213885679401439,0,General Offer
C06009,Postpaid,Xiaomi,2.39,0.3541358587806442,15.15,10,47000.0,5,0.5963196726604547,1,General Offer
C06010,Prepaid,Xiaomi,12.55,0.2691372698313967,15.19,15,207000.0,7,0.2055334946378405,1,Device Upgrade Offer
C06011,Postpaid,Realme,4.06,0.3504528877606518,12.21,16,105000.0,2,0.2383997074776932,0,General Offer
C06012,Postpaid,Huawei,1.79,0.6783663725274971,9.06,9,89000.0,6,0.2440589716600315,0,General Offer
C06013,Postpaid,Samsung,11.42,0.4340999160473985,1.49,19,185000.0,3,0.1628124672380714,1,Device Upgrade Offer
C06014,Prepaid,Xiaomi,1.95,0.1490789517145808,10.27,13,83000.0,1,0.2646193793727265,0,General Offer
C06015,Prepaid,Huawei,3.14,0.4585625263562761,15.78,9,76000.0,8,0.3486313735517483,0,General Offer
C06016,Postpaid,Samsung,2.58,0.4093868167879074,14.0,10,59000.0,3,0.3747370216370071,0,General Offer
C06017,Prepaid,Realme,4.85,0.626163766856306,6.3,12,108000.0,2,0.54035442760589,0,General Offer
C06018,Prepaid,Apple,13.2,0.3856901729613287,25.37,17,170000.0,2,0.3263923946392143,0,General Offer
C06019,Prepaid,Apple,10.59,0.612127709799628,15.29,17,160000.0,3,0.286610269552657,1,Data Booster
C06020,Prepaid,Apple,1.64,0.4137628216991286,6.25,9,67000.0,4,0.1492317015186232,0,General Offer
C06021,Prepaid,Huawei,5.44,0.4794297901425099,7.08,16,94000.0,3,0.2381090203910173,0,General Offer
C06022,Postpaid,Huawei,3.8,0.2527845305401867,4.82,15,93000.0,3,0.2866336305635855,3,Retention Offer
C06023,Postpaid,Samsung,3.14,0.5136905919822258,9.33,10,89000.0,2,0.1913099983175518,0,General Offer
C06024,Prepaid,Apple,13.53,0.8042484018697067,17.89,13,181000.0,2,0.4049939733201521,0,Data Booster
C06025,Prepaid,Oppo,12.04,0.74435210197545,12.25,10,124000.0,6,0.4900499088229729,1,Data Booster
C06026,Prepaid,Xiaomi,4.79,0.1778083079932814,18.29,27,96000.0,1,0.0350943805621355,0,General Offer
C06027,Postpaid,Huawei,4.02,0.0584894729830261,17.91,22,79000.0,6,0.2836093927922823,0,General Offer
C06028,Prepaid,Huawei,6.88,0.4752373369870147,16.87,15,94000.0,3,0.3992935477592727,1,General Offer
C06029,Postpaid,Huawei,4.9,0.3512900323377723,18.45,14,136000.0,4,0.2134977433518904,0,General Offer
C06030,Prepaid,Samsung,12.41,0.2300931365906431,9.98,18,158000.0,1,0.2861521183597458,0,Device Upgrade Offer
C06031,Postpaid,Apple,5.81,0.8228953518356403,10.87,11,134000.0,2,0.6290799092543025,1,Streaming Partner Pack
C06032,Prepaid,Oppo,22.76,1.0,3.11,15,278000.0,1,0.0655060245240226,0,Data Booster
C06033,Postpaid,Xiaomi,4.83,0.0367044958973882,12.95,13,95000.0,1,0.2846181302028076,0,General Offer
C06034,Prepaid,Xiaomi,4.18,0.2434034858148718,11.2,20,103000.0,4,0.6278238892509133,1,General Offer
C06035,Postpaid,Apple,2.1,0.1415531010695946,19.99,10,107000.0,3,0.3556165187447879,3,Retention Offer
C06036,Prepaid,Oppo,3.89,0.2349837099092596,8.22,21,89000.0,1,0.4713990790766184,1,General Offer
C06037,Postpaid,Samsung,1.89,0.624548418148694,4.85,18,59000.0,2,0.1175101199298204,0,General Offer
C06038,Postpaid,Huawei,1.91,0.4512829912526229,2.74,27,81000.0,3,0.0525136977458281,0,General Offer
C06039,Prepaid,Huawei,5.07,0.566437687658196,16.92,21,122000.0,2,0.3279274650237651,1,General Offer
C06040,Postpaid,Realme,8.27,0.6638045870686307,10.9,11,143000.0,3,0.1307650481172149,0,Data Booster
C06041,Prepaid,Apple,4.67,0.4675673081858383,8.5,19,114000.0,2,0.6141360765252152,1,General Offer
C06042,Prepaid,Xiaomi,8.24,0.2111808908374961,11.18,21,154000.0,1,0.2722366625239955,2,Device Upgrade Offer
C06043,Prepaid,Huawei,8.04,0.5034569290237679,3.66,11,152000.0,4,0.2743462089732317,2,Data Booster
C06044,Prepaid,Realme,5.02,0.3788180630882162,3.45,17,100000.0,7,0.3457100253003727,1,General Offer
C06045,Postpaid,Xiaomi,3.04,0.3665035094957394,18.65,20,108000.0,2,0.5176393506340617,1,General Offer
C06046,Postpaid,Xiaomi,9.4,0.2344178994060326,10.97,10,138000.0,4,0.3007297816048578,1,Device Upgrade Offer
C06047,Prepaid,Apple,4.9,0.5921602142816711,12.07,11,126000.0,1,0.3867926383381211,0,General Offer
C06048,Prepaid,Vivo,5.34,0.5004968285696949,10.04,15,136000.0,3,0.2381651821513255,0,Device Upgrade Offer
C06049,Postpaid,Realme,12.28,0.56853087662829,6.84,14,190000.0,2,0.7688562517476912,0,Data Booster
C06050,Postpaid,Vivo,1.15,0.2132551245882941,6.84,13,83000.0,1,0.5237561222318543,1,General Offer
C06051,Prepaid,Vivo,12.51,0.6108613091173617,4.83,12,195000.0,4,0.144359684146296,0,Data Booster
C06052,Postpaid,Realme,12.15,0.4698948006727174,15.7,15,173000.0,4,0.0933688329761447,1,General Offer
C06053,Prepaid,Oppo,4.22,0.5904483302220985,12.38,14,104000.0,1,0.3491091183569889,0,General Offer
C06054,Prepaid,Apple,4.93,0.2430628111457553,7.32,10,132000.0,1,0.243949248549501,0,General Offer
C06055,Postpaid,Realme,6.08,0.4320832833728851,13.69,13,91000.0,1,0.2137157916407371,1,General Offer
C06056,Prepaid,Xiaomi,0.58,0.6308699544695897,5.94,15,82000.0,0,0.2576105077288738,0,General Offer
C06057,Prepaid,Realme,9.94,0.5179934599583131,15.11,11,102000.0,2,0.0465393455751903,0,Data Booster
C06058,Prepaid,Huawei,2.53,0.3773259343967091,5.81,10,64000.0,4,0.104607571122474,0,General Offer
C06059,Postpaid,Realme,3.62,0.5091399375030707,10.77,25,89000.0,3,0.0929029414758497,1,General Offer
C06060,Postpaid,Oppo,15.32,0.2091149933557074,6.61,10,202000.0,3,0.1765467642694034,0,Device Upgrade Offer
C06061,Prepaid,Vivo,5.3,0.5368748087764901,17.39,14,124000.0,1,0.1109999293988828,1,Device Upgrade Offer
C06062,Prepaid,Samsung,8.65,0.5824003293782464,17.23,14,106000.0,4,0.3206341696247635,0,Data Booster
C06063,Prepaid,Oppo,11.65,0.4904008577389572,13.65,17,178000.0,3,0.2434577144339104,0,Device Upgrade Offer
C06064,Prepaid,Oppo,2.27,0.3845069672165617,9.63,17,56000.0,3,0.1987021437155638,0,Top-up Promo
C06065,Prepaid,Apple,1.92,0.4704725852159919,7.62,13,88000.0,4,0.1771959666074996,0,General Offer
C06066,Postpaid,Huawei,13.48,0.3918446969733429,11.07,18,162000.0,2,0.3028758304052826,1,General Offer
C06067,Prepaid,Oppo,5.83,0.3658830725134119,6.5,11,116000.0,4,0.4045604909259132,0,General Offer
C06068,Prepaid,Realme,8.12,0.5536240885632215,14.45,16,159000.0,3,0.1586177446342406,0,Data Booster
C06069,Prepaid,Huawei,8.66,0.7163840955123728,9.02,12,123000.0,2,0.1956360532969852,1,Data Booster
C06070,Prepaid,Apple,5.9,0.4378338643927075,10.5,22,109000.0,3,0.5249584606286041,0,General Offer
C06071,Postpaid,Realme,3.76,0.2932975419129319,11.24,16,85000.0,8,0.0491609581030357,0,General Offer
C06072,Prepaid,Samsung,11.04,0.2098537562110027,17.75,21,153000.0,2,0.2146118202039411,1,Device Upgrade Offer
C06073,Prepaid,Xiaomi,3.18,0.2690361425604426,9.76,20,80000.0,2,0.4258423400070529,3,Retention Offer
C06074,Prepaid,Xiaomi,8.71,0.8368553510520819,19.04,18,106000.0,2,0.2850461467677232,0,Data Booster
C06075,Prepaid,Vivo,13.51,0.7257368894489867,14.34,13,195000.0,1,0.3613631489035767,0,Data Booster
C06076,Prepaid,Vivo,3.08,0.5918355167613928,14.31,16,76000.0,5,0.5371619520881039,1,General Offer
C06077,Prepaid,Samsung,23.22,0.6553628682193671,6.93,14,279000.0,1,0.6836212792492942,0,Data Booster
C06078,Prepaid,Xiaomi,2.05,0.2934628197880795,4.03,13,89000.0,1,0.4035099948688835,1,General Offer
C06079,Prepaid,Vivo,4.3,0.6091385747804104,10.46,18,80000.0,5,0.1715145191380716,0,General Offer
C06080,Prepaid,Huawei,4.22,0.6262126607125801,4.69,9,93000.0,4,0.0816375788373399,2,Retention Offer
C06081,Prepaid,Oppo,6.89,0.3825905530336984,1.04,14,69000.0,7,0.0576906677733388,0,General Offer
C06082,Postpaid,Apple,2.42,0.1631500320008639,7.67,15,115000.0,3,0.2343871154460929,0,General Offer
C06083,Prepaid,Realme,7.3,0.110722157086998,1.9,14,149000.0,2,0.2805025846606737,0,General Offer
C06084,Prepaid,Vivo,11.38,0.4815909743613703,14.88,15,157000.0,3,0.2838534691761044,0,Device Upgrade Offer
C06085,Prepaid,Samsung,4.47,0.3030287844905418,4.35,16,133000.0,3,0.1385198593524207,0,Device Upgrade Offer
C06086,Prepaid,Realme,2.89,0.4661712520674707,1.77,13,87000.0,2,0.4202426271681128,1,General Offer
C06087,Postpaid,Xiaomi,1.14,0.3450735559335189,7.26,17,18000.0,8,0.43094459948659,1,Retention Offer
C06088,Prepaid,Samsung,6.05,0.1781272908105022,12.94,21,94000.0,3,0.2800293558735424,1,General Offer
C06089,Postpaid,Apple,9.36,0.7539480783051455,7.83,13,154000.0,2,0.1774152056405113,1,Data Booster
C06090,Prepaid,Apple,1.38,0.1889016154266218,14.1,17,53000.0,2,0.3865721747997221,2,Retention Offer
C06091,Prepaid,Samsung,1.46,0.2672481119537027,13.17,13,55000.0,2,0.2854970960061067,1,General Offer
C06092,Postpaid,Vivo,8.88,0.3985587970981208,11.58,20,147000.0,6,0.1350245320999795,1,Device Upgrade Offer
C06093,Prepaid,Vivo,6.59,0.4285753105228322,6.88,13,135000.0,2,0.2240051233479519,0,Device Upgrade Offer
C06094,Prepaid,Xiaomi,2.4,0.0860239298264073,12.17,15,59000.0,0,0.3419909306250857,2,Retention Offer
C06095,Prepaid,Huawei,5.09,0.5641871499221541,-2.05,11,140000.0,0,0.2338514463228515,1,General Offer
C06096,Postpaid,Xiaomi,4.13,0.5330027814656029,9.44,17,88000.0,4,0.0906372153904674,1,General Offer
C06097,Prepaid,Oppo,5.72,0.83823890351084,15.85,14,106000.0,4,0.115143528691638,0,Streaming Partner Pack
C06098,Postpaid,Huawei,6.16,0.4580864181728075,6.87,20,110000.0,3,0.1239516936755856,0,General Offer
C06099,Prepaid,Realme,4.92,0.3805815520597765,11.64,12,74000.0,5,0.3301740392977831,1,General Offer
C06100,Postpaid,Oppo,3.93,0.2152951489352735,0.89,17,75000.0,0,0.0424832605448899,0,General Offer
C06101,Prepaid,Xiaomi,7.89,0.1454425601705751,13.69,16,100000.0,0,0.3020638930941008,1,General Offer
C06102,Postpaid,Huawei,6.03,0.3630876168559404,8.47,9,83000.0,2,0.1289450047682721,0,General Offer
C06103,Prepaid,Huawei,7.18,0.136794987856927,8.4,21,101000.0,2,0.1361956462749142,0,General Offer
C06104,Postpaid,Oppo,11.23,0.5644344308561305,8.3,22,154000.0,4,0.1544541643773406,0,Data Booster
C06105,Prepaid,Samsung,8.43,0.3144094397104462,11.46,14,117000.0,3,0.3939894160058924,1,General Offer
C06106,Prepaid,Vivo,9.89,0.645792863304645,7.8,18,139000.0,1,0.1595047193128685,0,Data Booster
C06107,Prepaid,Huawei,3.64,0.4583113615343941,10.6,21,88000.0,0,0.0845714447436521,0,General Offer
C06108,Prepaid,Realme,2.97,0.46609021224209,3.82,13,64000.0,6,0.3521253837531681,0,General Offer
C06109,Prepaid,Realme,8.38,0.2042857303505464,7.89,11,133000.0,0,0.452159517716949,0,General Offer
C06110,Postpaid,Huawei,14.22,0.5294506930632256,11.47,10,225000.0,2,0.2315661922128369,1,Data Booster
C06111,Postpaid,Oppo,12.18,0.487118642794171,9.13,11,161000.0,1,0.4593322341099684,0,Device Upgrade Offer
C06112,Prepaid,Huawei,4.18,0.0136327319859544,11.73,19,86000.0,5,0.3412127303874643,0,General Offer
C06113,Postpaid,Oppo,20.13,0.655808844018201,13.07,14,259000.0,5,0.3179080685589834,0,Data Booster
C06114,Prepaid,Samsung,7.87,0.5749527111644078,13.06,23,148000.0,2,0.1741476097853577,0,Device Upgrade Offer
C06115,Prepaid,Realme,1.85,0.2414055554548781,13.38,13,59000.0,0,0.2364711572235041,1,General Offer
C06116,Postpaid,Huawei,3.14,0.5873903200245199,-0.13,10,65000.0,7,0.3356518822749408,2,Retention Offer
C06117,Postpaid,Apple,2.62,0.3162104805947162,4.14,14,90000.0,3,0.0634341220241025,0,General Offer
C06118,Postpaid,Xiaomi,3.01,0.2706558974911902,19.07,19,95000.0,3,0.1732200133727778,0,General Offer
C06119,Prepaid,Realme,4.71,0.4702572161383437,14.86,17,84000.0,4,0.1166347712200417,0,General Offer
C06120,Postpaid,Samsung,0.85,0.5974351573241053,8.04,16,64000.0,4,0.1540770248794885,1,General Offer
C06121,Prepaid,Apple,2.47,0.7053990351993144,12.95,10,99000.0,4,0.1367361068354523,0,General Offer
C06122,Prepaid,Realme,12.36,0.7513858308961637,7.02,15,206000.0,3,0.3029501573168095,0,Data Booster
C06123,Prepaid,Samsung,11.24,0.0819104271819942,13.24,18,186000.0,3,0.5021196606723858,0,Device Upgrade Offer
C06124,Postpaid,Vivo,11.34,0.0498045130552885,5.2,18,171000.0,6,0.0368390088038856,1,Device Upgrade Offer
C06125,Postpaid,Samsung,6.88,0.314080565180409,11.93,11,111000.0,2,0.0736884818675131,0,General Offer
C06126,Postpaid,Samsung,7.41,0.2194856053780338,9.04,10,119000.0,5,0.3816909308686419,1,General Offer
C06127,Prepaid,Vivo,5.35,0.8939572296413997,13.72,17,101000.0,5,0.7155330063356139,1,Roaming Pass
C06128,Prepaid,Huawei,0.18,0.4560601055618307,21.71,10,53000.0,4,0.2978724274847737,0,Top-up Promo
C06129,Prepaid,Xiaomi,1.85,0.3579345268522961,10.4,11,84000.0,8,0.1080898043896136,0,General Offer
C06130,Prepaid,Apple,1.9,0.2915744266567811,0.57,15,64000.0,6,0.4017344755522783,1,General Offer
C06131,Prepaid,Realme,7.33,0.4397557973854108,11.02,16,118000.0,3,0.2065847817179545,0,General Offer
C06132,Postpaid,Oppo,15.53,0.0,9.54,16,221000.0,2,0.3473197857190989,0,Device Upgrade Offer
C06133,Prepaid,Xiaomi,8.68,0.5803842082833405,-1.9,11,112000.0,3,0.2395229417190328,3,Data Booster
C06134,Prepaid,Realme,12.29,0.6801609512223787,6.16,15,182000.0,4,0.0860828762262932,0,Data Booster
C06135,Prepaid,Samsung,9.06,0.0571253969234296,13.67,9,142000.0,0,0.2396633433536528,0,Device Upgrade Offer
C06136,Prepaid,Oppo,3.13,0.5165240229120465,15.17,15,80000.0,3,0.5659942474061856,1,General Offer
C06137,Prepaid,Vivo,4.81,0.4895010274968491,15.26,11,81000.0,2,0.2840296863760008,0,General Offer
C06138,Postpaid,Xiaomi,4.71,0.5063676494723206,18.15,16,90000.0,5,0.3103116052616498,0,General Offer
C06139,Postpaid,Huawei,2.55,0.5041695647496005,8.56,12,85000.0,3,0.1018162039908711,0,General Offer
C06140,Postpaid,Apple,7.24,0.1875486084695779,5.12,24,123000.0,4,0.2529535047323278,0,Family Plan Offer
C06141,Prepaid,Xiaomi,12.45,0.372424471843811,2.22,17,192000.0,4,0.3442585839334404,1,Device Upgrade Offer
C06142,Prepaid,Xiaomi,6.04,0.5741295002269595,9.98,16,126000.0,7,0.3232351899091765,1,Device Upgrade Offer
C06143,Prepaid,Huawei,8.84,0.0622033801119538,7.01,13,115000.0,4,0.4680951678480544,1,General Offer
C06144,Postpaid,Oppo,2.56,0.422507764147114,5.68,19,32000.0,1,0.2639219039509461,2,Retention Offer
C06145,Postpaid,Vivo,3.65,0.5141703499365128,1.75,14,89000.0,2,0.5468714920286276,0,General Offer
C06146,Prepaid,Huawei,4.69,0.3280763481504267,8.08,13,90000.0,2,0.2828887847632472,1,General Offer
C06147,Prepaid,Realme,4.49,0.4947438298361867,5.87,15,90000.0,1,0.2378957478373829,1,General Offer
C06148,Prepaid,Vivo,7.19,0.407985885225926,6.39,13,122000.0,1,0.2494186909723777,1,Device Upgrade Offer
C06149,Postpaid,Huawei,2.56,0.3565664591661674,18.73,19,60000.0,2,0.2120305595806468,1,General Offer
C06150,Postpaid,Xiaomi,2.17,0.3144531376928941,9.87,17,76000.0,3,0.0998696678441351,0,General Offer
C06151,Prepaid,Vivo,2.48,0.6549859223820336,9.19,12,81000.0,5,0.1795118100106357,0,General Offer
C06152,Prepaid,Oppo,9.95,0.3764698076660238,14.03,9,139000.0,3,0.4489303591223977,1,Device Upgrade Offer
C06153,Prepaid,Oppo,7.32,0.2288317061599071,7.56,13,129000.0,2,0.0228170018292585,0,Device Upgrade Offer
C06154,Prepaid,Apple,2.76,0.1469347983876121,12.42,13,55000.0,0,0.1395010152415043,0,General Offer
C06155,Prepaid,Vivo,0.98,0.0976217028923892,13.41,13,53000.0,3,0.1013944281957922,1,Top-up Promo
C06156,Prepaid,Apple,4.58,0.1098329308455797,5.12,13,89000.0,1,0.303540167211614,0,General Offer
C06157,Postpaid,Realme,4.5,0.3087331230967321,8.74,18,123000.0,1,0.1531494995837459,0,General Offer
C06158,Postpaid,Huawei,3.92,0.3741062757966458,2.67,17,94000.0,3,0.3586198353364132,0,General Offer
C06159,Prepaid,Samsung,3.71,0.3380931617147675,4.46,14,109000.0,4,0.0517384799749002,0,General Offer
C06160,Postpaid,Realme,12.72,0.2329798110008764,6.31,11,178000.0,0,0.2126793094976987,0,General Offer
C06161,Prepaid,Oppo,3.18,0.2910285006264639,11.74,15,69000.0,3,0.2945972250251362,0,General Offer
C06162,Prepaid,Xiaomi,7.25,0.5341434416959258,4.62,22,120000.0,5,0.4289278993035286,0,General Offer
C06163,Prepaid,Oppo,2.69,0.6055203424743022,10.65,12,59000.0,1,0.2638154855783559,0,General Offer
C06164,Prepaid,Samsung,6.85,0.73974129364133,8.57,17,115000.0,7,0.5301027651390118,0,Streaming Partner Pack
C06165,Prepaid,Xiaomi,2.65,0.4079597686544297,8.51,16,103000.0,4,0.1049581633101375,0,General Offer
C06166,Prepaid,Vivo,1.54,0.6639164077369628,13.76,26,78000.0,4,0.2539023374833227,0,General Offer
C06167,Prepaid,Vivo,0.45,0.4294846863580476,18.49,15,67000.0,2,0.3229796352757754,1,General Offer
C06168,Postpaid,Realme,4.13,0.6875780279394084,1.87,13,107000.0,0,0.351259611233227,0,General Offer
C06169,Prepaid,Oppo,4.81,0.5176535379352857,12.69,14,96000.0,5,0.1608973380566787,1,General Offer
C06170,Prepaid,Xiaomi,4.52,0.4088002568988422,19.97,16,95000.0,4,0.3526446609746836,1,General Offer
C06171,Prepaid,Huawei,5.4,0.0019508451420975,14.83,18,102000.0,4,0.1871652476404606,0,General Offer
C06172,Postpaid,Xiaomi,4.13,0.3702378584614915,12.98,12,107000.0,2,0.1568125131583732,2,Retention Offer
C06173,Prepaid,Apple,4.45,0.2378524897278706,0.94,11,91000.0,6,0.338405265263941,1,General Offer
C06174,Postpaid,Samsung,3.65,0.326755178451146,16.19,24,66000.0,1,0.3975589915935986,0,General Offer
C06175,Prepaid,Realme,2.11,0.6508551736293064,18.29,19,61000.0,5,0.66040010465588,0,General Offer
C06176,Prepaid,Vivo,4.04,0.4849545897090752,13.28,7,138000.0,3,0.4195129030775961,0,Device Upgrade Offer
C06177,Prepaid,Oppo,9.83,0.6008586535417786,14.65,16,168000.0,3,0.4316184444111617,0,Data Booster
C06178,Prepaid,Xiaomi,5.01,0.5144114538220301,15.24,15,89000.0,4,0.084247696826818,2,Retention Offer
